t_day,thp_laner12,thp_earth12,thp_xu17,thp_mon_xu17,thp_tue_xu17,thp_wed_xu17,thp_thu_xu17,thp_fri_xu17,thp_sat_xu17,thp_sun_xu17,thp_mon_xu17_residential,thp_tue_xu17_residential,thp_wed_xu17_residential,thp_thu_xu17_residential,thp_fri_xu17_residential,thp_sat_xu17_residential,thp_sun_xu17_residential,thp_mon_xu17_office,thp_tue_xu17_office,thp_wed_xu17_office,thp_thu_xu17_office,thp_fri_xu17_office,thp_sat_xu17_office,thp_sun_xu17_office,thp_mon_xu17_transport,thp_tue_xu17_transport,thp_wed_xu17_transport,thp_thu_xu17_transport,thp_fri_xu17_transport,thp_sat_xu17_transport,thp_sun_xu17_transport,thp_mon_xu17_entertainment,thp_tue_xu17_entertainment,thp_wed_xu17_entertainment,thp_thu_xu17_entertainment,thp_fri_xu17_entertainment,thp_sat_xu17_entertainment,thp_sun_xu17_entertainment,thp_wkdy_trinh17_1,thp_wkdy_trinh17_2,thp_wknd_trinh17_1,thp_wknd_trinh17_2
0.06944444444444445,0.26258763448389827,0.48146520562801215,0.27125612593837484,0.2275760642064845,0.24058406892213657,0.23973298396973816,0.261502718469196,0.24254717132578918,0.3381918664681584,0.36302203644466413,0.27067565036760716,0.35896283090472764,0.3008306179644559,0.31748625495145644,0.2758094000336333,0.350988103559904,0.3866885028344503,0.10660418396015707,0.10664750854785547,0.1152060623769534,0.12077854869552775,0.09908799928274181,0.29997701248972075,0.33962908394676355,0.001522795533039458,0.02168417786299236,0.024569539128712358,0.027464353363901392,0.02098290133358938,0.04509441509773097,0.25002241376117906,0.15702973724164285,0.1237982138568534,0.1361917093724093,0.17927932582668302,0.1500562279773049,0.17853176628054845,0.16337815134689895,0.31239124475396873,0.6121216401711884,0.37352797015273403,0.6173804042000103
0.07638888888888888,0.24136531304679718,0.44924032398989533,0.2553889985129585,0.21375047283652177,0.23050994364767968,0.22756504006000586,0.2336681529264765,0.2237373697259773,0.31565273575852115,0.3531109458600598,0.25265453068327043,0.33981753155993377,0.2868388599392266,0.30237692042011266,0.2639277049514306,0.3374490017267469,0.3735427469173922,0.0994759818034802,0.10094109983498448,0.10985894623949136,0.1138972180447156,0.09455225812586061,0.2807759440031444,0.3207542377682395,0.0015385750970309017,0.021828831884295737,0.023747056535906187,0.02743271408438675,0.02046898126021791,0.041951780234227735,0.24791380024985574,0.15026320710471672,0.11552823317242414,0.13136361772568053,0.1697194024160868,0.14382673059010842,0.165009900867173,0.15657839180174066,0.29041283523996547,0.582103378162878,0.35934449760397513,0.5854780295152898
0.08333333333333333,0.22240016430874268,0.41644639157664154,0.2397010361173303,0.20170729476061286,0.2178684689390083,0.21544404389055039,0.22383081713492087,0.21415771151603094,0.2962471351695852,0.30254265986873013,0.23463341099893364,0.32067223221513985,0.274565926771314,0.27722157810720954,0.2520460098692264,0.3239098998935898,0.3562482832016717,0.09234777964680334,0.09523469112211347,0.10451183010202968,0.10701588739390389,0.09001651696897883,0.26930209037098735,0.3018793915897154,0.0015543546610223456,0.02197348590559911,0.02292457394310007,0.02664275997358615,0.019955061186846382,0.0388091453707245,0.2469604711365593,0.14349667696779053,0.10909046259619748,0.12653552607895208,0.16015947900549116,0.13759723320291115,0.1514880354537975,0.1497786322565824,0.26906450818035443,0.550822932310333,0.34411883851631686,0.5526465167052851
0.09027777777777778,0.20666726793910403,0.39248769799651,0.2240984744022512,0.19132657038018974,0.20431045975833273,0.2043739359489598,0.21204986826061836,0.2045780533060846,0.2754175234043521,0.29007696647840236,0.2201857319086961,0.301526932870346,0.26421149514742204,0.2573529110840221,0.2401643147870222,0.3103707980604327,0.33867891971305714,0.08681238907246847,0.09270482835429143,0.09916471396456764,0.10142530676046951,0.08548077581209704,0.2578282367388303,0.2830045454111913,0.001570134225013789,0.022118139926902487,0.0221020913502939,0.025852805862785502,0.019441141113474846,0.03566651050722128,0.2466604354450365,0.13673014683086437,0.10589459600553217,0.12170743443222333,0.1505995555948949,0.13136773581571387,0.137966170040422,0.1429788727114241,0.2507940075254552,0.5185050056659766,0.33070568891912455,0.5293317345471981
0.09722222222222221,0.19578275012208923,0.3700118743530692,0.20896286703060737,0.18199310737136049,0.19439624123426402,0.19512738885117648,0.19095250058555815,0.19561195749864296,0.24942948617730962,0.2768667184088007,0.21195761889727704,0.2823816335255521,0.25385706352353016,0.24897580107190584,0.228282619704818,0.2968316962272756,0.3214965572947507,0.08269903745440706,0.09083581419503163,0.0938175978271056,0.09666349914322546,0.08094503465521527,0.24635438310667335,0.2695347324817401,0.0015859137890052329,0.022262793948205867,0.021279608757487727,0.025062851751984902,0.018927221040103314,0.032523875643718045,0.24636039975351373,0.12996361669393822,0.10269872941486685,0.11707713767598035,0.1410396321842993,0.12513823842851657,0.1244443046270465,0.13617911316626582,0.232805392408798,0.4861870790216197,0.31686227910632253,0.5050644981038962
0.10416666666666666,0.18303115452498914,0.34799917415948567,0.19544839688824858,0.1727200598504299,0.18448202271019531,0.18588084175339373,0.1816259979550791,0.18670609787838746,0.2588207872914587,0.24659111611684773,0.20372950588585798,0.2632363341807582,0.2435026318996389,0.240598691059789,0.21713660519001973,0.2832925943941203,0.3106790566915242,0.07858568583634563,0.08896680003577184,0.08847048168964392,0.09190169152598111,0.07640929349833406,0.2348805294745178,0.2569022734597295,0.0016016933529966765,0.022407447969509244,0.02045712616468161,0.02427289764118425,0.018413300966731848,0.029381240780215218,0.246060364061991,0.12506045242247213,0.09950286282420154,0.11271341993738669,0.13147970877370307,0.1189087410413201,0.11428415962027251,0.12942660581610374,0.21524391359641382,0.45534405364619684,0.30406969608222156,0.4788060708845808
0.1111111111111111,0.16903484040783218,0.3257586908045736,0.18408977985966998,0.16579523245678227,0.177239730187347,0.1779555369059227,0.1753886949322031,0.17780023825813082,0.2447439337934767,0.24067519382991268,0.19550139287443893,0.2440910348359637,0.233148200275747,0.2322215810476727,0.21012725402893956,0.2725438983159956,0.2998615560882963,0.07447233421828423,0.087097785876512,0.08312336555218187,0.08713988390873707,0.07187355234145226,0.2234066758423608,0.24426981443771725,0.0016138278788073819,0.022552101990812624,0.019634643571875436,0.02348294353038365,0.019120601738870337,0.026238605916711986,0.24576032837046824,0.12030814535265454,0.09630699623353611,0.10834970219879275,0.12191978536310745,0.11267924365412282,0.11176977572310691,0.12374046475152509,0.1985233560251926,0.4267513347155292,0.2919534463745483,0.4546319109707204
0.11805555555555555,0.15748414555747997,0.3036607419923129,0.17467801947011372,0.1588704050631346,0.17185028045204095,0.170670378586457,0.16915139190932665,0.1714868347958037,0.23066708029549474,0.23475927154297765,0.1872732798630199,0.22494573549116983,0.2231945603031391,0.2238444710355559,0.2031179028678594,0.26453479855350936,0.28904405548506845,0.0703589826002228,0.08522877171725222,0.0777762494147202,0.08237807629149271,0.0673378111845705,0.21193282221020376,0.23163735541570502,0.0016252602450712301,0.022090848904377562,0.018812160979069317,0.022692989419583,0.02063530965174374,0.02309597105320876,0.24546029267894542,0.11555583828283691,0.0931111296428708,0.10398598446019906,0.11256909479889862,0.10644974626692555,0.10925539182594132,0.11805432368694645,0.18218480524478262,0.39813242876562893,0.28024968074291,0.4274926390433317
0.125,0.14654485552382895,0.283397204857924,0.16713669391295258,0.15194557766948696,0.1664608307167349,0.16338522026699084,0.16525536044107209,0.1658034901697191,0.21889727099180797,0.2288433492560426,0.1790451668516008,0.21173375950744144,0.214523952338209,0.2154673610234391,0.1961085517067792,0.2565256987910231,0.2782265548818405,0.06624563098216138,0.08335975755799242,0.07242913327725815,0.07761626867424837,0.06280207002768871,0.20045896857804674,0.21900489639369278,0.0016366926113350786,0.0211685994968207,0.017989678386263145,0.021903035308782348,0.02215001756461714,0.019953336189705528,0.24516025698742266,0.11080353121301931,0.08991526305220549,0.09962226672160512,0.10970159320507306,0.1034142834668042,0.10674100792877572,0.11236818262236778,0.16645461879527987,0.3707068544595045,0.26995321530249045,0.4028377365314938
0.13194444444444445,0.1399141759992952,0.2668880178848551,0.16252038547731434,0.1450207502758393,0.16107138098142884,0.15924539198778528,0.16243101875770025,0.16012014554363443,0.20752750470497822,0.21582859339193017,0.17081705384018175,0.20014816831705665,0.20585334437327943,0.20709025101132278,0.18909920054569906,0.24851659902853787,0.267409054278614,0.062132279364099964,0.08149074339873265,0.06897744171728827,0.07285446105700433,0.058266328870806926,0.18898511494589124,0.20637243737168218,0.0016481249775989269,0.020246350089263843,0.0175167477100427,0.02111308119798175,0.023664725477490538,0.022900382878236866,0.24486022129589993,0.10605122414320169,0.08671939646154017,0.09525854898301146,0.10683409161124768,0.10076906110890761,0.10422662403161045,0.10668204155778986,0.1525918570498909,0.3452349815997474,0.2623325377630017,0.3761653354826248
0.1388888888888889,0.13337255200833767,0.2525873044314993,0.15709014876757466,0.14235067914885913,0.15568193124612276,0.15750260626911988,0.1596066770743282,0.15443680091755055,0.20162926082163887,0.2020247747224164,0.1625889408287627,0.1885625771266719,0.19718273640834932,0.19871314099920598,0.18208984938461978,0.2405074992660516,0.2565915536753861,0.05801892774603854,0.07962172923947286,0.0666815699636208,0.06809265343975998,0.05580912842578642,0.17794236772632108,0.19373997834966994,0.0016595573438627754,0.019324100681706983,0.0176984808117795,0.02046922650957683,0.025179433390363746,0.026096206202761575,0.24456018560437717,0.10129891707338408,0.08360294701940765,0.09089483124441751,0.10396659001742212,0.09812383875101138,0.10171224013444485,0.10099590049321121,0.13890087722100886,0.3199911828659364,0.2534917198042404,0.3464596373087826
0.14583333333333331,0.12718715015168505,0.23825332229862486,0.14916146503385785,0.14140980586167873,0.1509550272170817,0.15575982055045462,0.15678233539095637,0.15106887270992525,0.19726100645819186,0.19493245566700557,0.15797747318358973,0.1769769859362871,0.18851212844341972,0.1903360309870897,0.17927860933489795,0.23249839950356535,0.24577405307215824,0.05390557612797714,0.07651981920554465,0.06438569820995348,0.06333084582251593,0.05492841204620181,0.17178664016265782,0.18110751932765767,0.0016709897101266236,0.018401851274150123,0.017880213913516286,0.019870656748722848,0.02669414130323714,0.029292029527286285,0.24464412799237212,0.0965466100035665,0.08200120092450632,0.08653111350582383,0.10109908842359672,0.09547861639311479,0.09919785623727927,0.09530975942863255,0.12747384744748727,0.29506450973234577,0.2464473109719024,0.32033502747905573
0.15277777777777776,0.12100589237438242,0.22299753552849566,0.142442871659443,0.14046893257449833,0.14984555075142528,0.15401703483178925,0.15395799370758437,0.14887791761195948,0.19289275209474488,0.18922239880763808,0.15360451479004766,0.16992422850602218,0.17984152047848959,0.18195892097497288,0.17685002804239977,0.22448929974107906,0.23493354360463492,0.05256368003359129,0.07317150596287082,0.06208982645628602,0.0611013774024063,0.054047695666617206,0.16563091259899454,0.16847506030564546,0.0016824220763904721,0.017479601866593263,0.018061947015253085,0.01927208698786883,0.028208849216110544,0.03248785285181099,0.24482754574801027,0.09179430293374888,0.08039945482960499,0.0821673957672299,0.09823158682977116,0.09283339403521823,0.09668347234011367,0.08962361836405389,0.11806820763249931,0.2709860353543528,0.23616177736646943,0.2922950627695406
0.1597222222222222,0.11483085071610487,0.20871383375696345,0.13654804690105002,0.13952805928731793,0.14873607428576885,0.15227424911312382,0.15113365202421253,0.1466869625139937,0.18852449773129792,0.18351234194827057,0.14923155639650562,0.1710839803802652,0.17117091251355948,0.17358181096285655,0.17442144674990157,0.2197705565640429,0.21863670351649933,0.05310514987837441,0.06982319272019699,0.05979395470261855,0.06013134376543477,0.053166979287032595,0.15947518503533126,0.16181076502036515,0.0018703142060952419,0.016557352459036407,0.01824368011698988,0.01867351722701485,0.029723557128983946,0.035683676176335694,0.24501096350364843,0.08704199586393127,0.07879770873470364,0.08542121773393761,0.09536408523594578,0.09018817167732165,0.09416908844294807,0.08393747729947525,0.10967040278852347,0.24702094327426355,0.22500397951621656,0.26234114895750704
0.16666666666666666,0.1078185421654089,0.19619642641246388,0.13564533553007435,0.13858718600013753,0.14762659782011242,0.15053146339445855,0.1483093103408405,0.14449600741602822,0.1841562433678515,0.1778022850889038,0.14485859800296358,0.17224373225450823,0.16250030454862988,0.16801634970798351,0.17199286545740367,0.21529445220791224,0.2023398634283658,0.05364661972315754,0.06647487947752317,0.05749808294895122,0.059161310128463165,0.0522862629074481,0.15331945747166875,0.1556413155583938,0.002361459638359195,0.015635103051479544,0.018425413218726667,0.01807494746616083,0.03123826504185715,0.03887949950085999,0.24519438125928658,0.08573445613153848,0.0771959626398023,0.08881897705810435,0.09249658364212021,0.08754294931942541,0.0936076424010476,0.08171972586311547,0.10180618687007026,0.22336728595139183,0.21594037796885504,0.24028166267340975
0.1736111111111111,0.10024805568643393,0.18746160575378237,0.1351540574051143,0.13764631271295713,0.146517121354456,0.14878867767579315,0.14548496865746866,0.14230505231806245,0.1797879890044045,0.1720922282295363,0.1404856396094215,0.17340348412875126,0.15382969658369977,0.16598061727717886,0.1695642841649055,0.21081834785178102,0.18604302334023023,0.05418808956794067,0.06312656623484934,0.05520221119528376,0.05819127649149163,0.0514055465278635,0.14716372990800547,0.1494718660964217,0.0028526050706231486,0.014712853643922686,0.01860714632046347,0.01747637770530685,0.03226039432124654,0.04207532282538471,0.24537779901492474,0.08450002322000072,0.07559421654490095,0.09221673638227132,0.09105100762556256,0.08489772696152884,0.09402961314062336,0.08059351804594275,0.09509553510810823,0.20066458238710852,0.20891815385602283,0.2306069553618778
0.18055555555555555,0.09222640543473937,0.18039278977523168,0.1330200961774292,0.1367054394257767,0.1454076448887995,0.1470458919571279,0.14266062697409665,0.14011409722009668,0.17541973464095753,0.16760555078907252,0.13611268121587947,0.1745632360029943,0.1545473921649582,0.1639448848463741,0.16713570287240725,0.2063422434956498,0.17570249883936173,0.05472955941272379,0.059778252992175394,0.05290633944161644,0.05722124285452003,0.050524830148278896,0.1410080023443422,0.1433024166344496,0.003343750502887102,0.013790604236365796,0.018788879422200252,0.01687780794445283,0.032635886018357624,0.04527114614990941,0.2455612167705629,0.08326559030846294,0.07399247044999956,0.09561449570643804,0.0924457529578811,0.08225250460363225,0.0944515838801991,0.07946731022877004,0.08832840665888374,0.1788181953061055,0.20054276834053333,0.21867725403095092
0.1875,0.08409196423986492,0.17362596689505233,0.13295810549798445,0.14013334594594837,0.14429816842314308,0.14778239201198634,0.14572588994501995,0.13792314212213092,0.17883409563143607,0.1646429460645322,0.13173972282233742,0.17572298787723734,0.15542183381247573,0.1619091524155693,0.16470712157990908,0.2018661391395186,0.17811568708694894,0.05527102925750692,0.05642993974950157,0.050610467687948975,0.05625120921754843,0.049644113768694285,0.1348522747806789,0.13713296717247744,0.003834895935151055,0.014004086094853338,0.018970612523937055,0.01627923818359881,0.033011377715468714,0.04846696947443412,0.24574463452620107,0.08203115739692517,0.07305941328336883,0.099012255030605,0.09384049829019965,0.08354431197511081,0.09487355461977484,0.07834110241159732,0.08239511863140882,0.16188963852630034,0.19453355319153465,0.2067526521321229
0.19444444444444442,0.08286097905530117,0.1670876564051315,0.1341343916404924,0.14459577353657535,0.1449265435185551,0.15475353488664736,0.15196234997519117,0.14131906380944068,0.18267523289050025,0.16168034133999226,0.12736676442879538,0.17688273975148036,0.15629627545999317,0.15987341998476465,0.16227854028741087,0.19739003478338793,0.18052887533453582,0.05581249910229004,0.05308162650682774,0.052487655940816585,0.055281175580576894,0.04876339738910968,0.1286965472170164,0.13096351771050613,0.0043260413674150065,0.0163196577820473,0.020520168362004095,0.015680668422744827,0.0333868694125798,0.05166279279895841,0.24592805228183917,0.0807967244853874,0.07514940235562477,0.10241001435477175,0.09523524362251809,0.08493039523510783,0.09529552535935054,0.07721489459442475,0.07699780531039045,0.1512185757039636,0.18534906467915518,0.1868324586564605
0.20138888888888887,0.08225490475421311,0.16130855195748994,0.13677330327040785,0.1490582011272023,0.15428404965238318,0.16172467776130883,0.1581988100053628,0.1458631354577873,0.18651637014956493,0.1587177366154519,0.12972675473721187,0.1780424916257234,0.1571707171075107,0.15783768755395985,0.15984995899491297,0.19291393042725669,0.18294206358212303,0.05635396894707316,0.04973331326415391,0.056059806448319004,0.05431114194360529,0.050218966863259634,0.12480572620172305,0.12479406824853402,0.00481718679967896,0.018635229469241264,0.023336428152052856,0.025293124367472834,0.033762361109690844,0.054858616123483125,0.24611147003747733,0.07956229157384963,0.07723939142788071,0.1058077736789387,0.09662998895483664,0.08631647849510467,0.0957174960989263,0.07608868677725206,0.07194387996942428,0.14205171080016932,0.1766069339151698,0.16693769095348343
0.20833333333333331,0.08414847398702778,0.1564771495020798,0.14140044891286746,0.15352062871782926,0.16364155578621123,0.16869582063596983,0.16443527003553401,0.15040720710613453,0.1903575074086296,0.1557551318909116,0.13381722067661705,0.1792022434999664,0.1580451587550282,0.1558019551231552,0.1574213777024148,0.18843782607112547,0.18535525182971024,0.06169243645108167,0.046385000021480084,0.05963195695582121,0.05334110830663376,0.052794776008081246,0.13241484478147914,0.1186246187865619,0.0053083322319429135,0.020950801156435227,0.026152687942101432,0.03595125605636075,0.034137852806801934,0.05805443944800783,0.25353535307895575,0.07832785866231187,0.07932938050013666,0.10920553300310545,0.09802473428715508,0.08770256175510167,0.09613946683850204,0.07496247896007933,0.06743457821701884,0.13208942744971197,0.17020717685327438,0.15064705051560065
0.21527777777777776,0.08837477580220557,0.1526247520209289,0.14894294116976098,0.15798305630845624,0.17363065360379565,0.1758196663955649,0.17067173006570563,0.15495127875448178,0.19419864466769426,0.16007958407167985,0.13790768661602226,0.18231218062413615,0.1589196004025457,0.1537662226923504,0.1549927964099166,0.18396172171499425,0.18776844007729743,0.06772464776892388,0.053028602438962416,0.06320410746332362,0.05704689307378808,0.055370585152902864,0.14002396336123524,0.11257388798133446,0.0057994776642068665,0.023266372843629188,0.028968947732150193,0.04660938774524935,0.034513344503913024,0.08003239149744543,0.2652290766679089,0.07709342575077409,0.0814193695723926,0.11260329232727241,0.09941947961947363,0.08908864501509868,0.09656143757807781,0.07383627114290663,0.0639025254636361,0.1215419640979797,0.16600631264086985,0.14528948942726924
0.2222222222222222,0.09610017649092818,0.15083431554468202,0.16040417719461322,0.17646744369191203,0.19333483740123167,0.18385846178256168,0.17690819009587683,0.15949535040282897,0.19803978192675895,0.1670403965287738,0.14199815255542744,0.19199626394119892,0.16461254211395537,0.15173049026154575,0.15256421511741838,0.18149791759173373,0.19018162832488433,0.07375685908676609,0.05970757500835598,0.06677625797082605,0.06211294192380086,0.05794639429772448,0.14763308194099134,0.11588211577685754,0.0062906230964708204,0.02558194453082315,0.03178520752219895,0.057267519434137264,0.034888836201024113,0.10206551600602545,0.2769228002568605,0.07585899283923632,0.08350935864464853,0.11709034088721589,0.1008142249517921,0.09047472827509569,0.09698340831765355,0.07271006332573406,0.06066287096572634,0.11145968867724054,0.1618054484284654,0.1369652706214183
